class,mult,type,density,weight,nodes,time,algo,time_limit
C,1,3,0.5,210,10329600,1.423,rlx,600
C,1,2,0.7,200,56151,0.012,rlx,600
C,1,4,0.8,208,1120454,0.352,rlx,600
C,1,2,0.7,200,56662,0.019,rlx,600
C,1,3,0.2,220,515510928,75.282,rlx,600
C,1,6,0.6,1030,35785,0.004,rlx,600
C,1,8,0.3,1040,149907993,12.511,rlx,600
C,1,2,0.9,184,2987,0.009,rlx,600
C,1,6,0.4,1030,240847,0.014,rlx,600
C,1,5,0.2,1030,77311,0.003,rlx,600
C,1,4,0.3,0,0,0,rlx,600
C,1,1,0.1,220,1519789,0.106,rlx,600
C,1,4,0.3,0,0,0,rlx,600
C,1,6,0.3,1030,614561,0.03,rlx,600
C,1,2,0.7,200,59865,0.013,rlx,600
C,1,1,0.4,210,126478,0.013,rlx,600
C,1,3,0.5,210,10142215,1.503,rlx,600
C,1,2,0.2,210,23033004,1.878,rlx,600
C,1,5,0.7,1030,988,0,rlx,600
C,1,5,0.3,1030,37716,0.002,rlx,600
C,1,2,0.5,208,620520,0.08,rlx,600
C,1,4,0.5,220,220563085,39.125,rlx,600
C,1,3,0.6,210,2308406,0.375,rlx,600
C,1,4,0.4,220,1265753588,218.184,rlx,600
C,1,6,0.3,1040,554022,0.03,rlx,600
C,1,8,0.4,1040,58388480,5.013,rlx,600
C,1,5,0.2,1030,76526,0.003,rlx,600
C,1,7,0.9,1030,2613,0.007,rlx,600
C,1,7,0.3,1040,9012550,0.602,rlx,600
C,1,4,0.2,0,0,0,rlx,600
C,1,7,0.6,1030,478558,0.036,rlx,600
C,1,8,0.2,1040,337569523,27.748,rlx,600
C,1,3,0.7,203,642319,0.109,rlx,600
C,1,4,0.5,220,163909582,29.805,rlx,600
C,1,1,0.2,210,712901,0.05,rlx,600
C,1,5,0.7,1030,952,0,rlx,600
C,1,1,0.5,200,51107,0.005,rlx,600
C,1,5,0.7,1030,982,0,rlx,600
C,1,5,0.9,1030,59,0,rlx,600
C,1,7,0.3,1040,9761562,0.581,rlx,600
C,1,4,0.8,200,1157831,0.3,rlx,600
C,1,4,0.2,0,0,0,rlx,600
C,1,5,0.8,1030,260,0,rlx,600
C,1,1,0.9,180,495,0.001,rlx,600
C,1,2,0.6,200,182635,0.024,rlx,600
C,1,4,0.6,210,46862585,7.444,rlx,600
C,1,6,0.4,1030,261824,0.016,rlx,600
C,1,2,0.8,190,14965,0.01,rlx,600
C,1,7,0.6,1040,435289,0.041,rlx,600
C,1,4,0.9,190,135403,0.183,rlx,600
C,1,3,0.4,210,42962736,5.483,rlx,600
C,1,3,0.7,200,636139,0.117,rlx,600
C,1,8,0.8,1030,242084,0.065,rlx,600
C,1,6,0.2,1040,1326586,0.069,rlx,600
C,1,4,0.9,190,131869,0.195,rlx,600
C,1,4,0.8,200,1208622,0.336,rlx,600
C,1,3,0.3,220,144479009,20.362,rlx,600
C,1,5,0.8,1029,282,0,rlx,600
C,1,7,0.9,1030,2689,0.01,rlx,600
C,1,5,0.6,1030,2518,0,rlx,600
C,1,6,0.1,1040,2306377,0.093,rlx,600
C,1,3,0.5,210,9727484,1.43,rlx,600
C,1,3,0.1,220,990578168,164.873,rlx,600
C,1,8,0.7,1030,1509381,0.17,rlx,600
C,1,4,0.9,190,131371,0.186,rlx,600
C,1,5,0.2,1030,78573,0.003,rlx,600
C,1,2,0.4,210,1922332,0.218,rlx,600
C,1,7,0.3,1040,9677179,0.586,rlx,600
C,1,7,0.6,1030,474727,0.041,rlx,600
C,1,2,0.2,210,7571875,0.744,rlx,600
C,1,1,0.1,210,1016758,0.075,rlx,600
C,1,5,0.7,1030,1009,0,rlx,600
C,1,5,0.7,1030,983,0,rlx,600
C,1,6,0.8,1030,2334,0.001,rlx,600
C,1,7,0.9,1030,2571,0.011,rlx,600
C,1,7,0.6,1030,489511,0.039,rlx,600
C,1,7,0.6,1030,507265,0.04,rlx,600
C,1,3,0.4,210,49195819,6.467,rlx,600
C,1,1,0.3,200,210422,0.018,rlx,600
C,1,8,0.2,1040,339832029,28.861,rlx,600
C,1,1,0.5,200,29967,0.004,rlx,600
C,1,8,0.1,1040,700470387,60.338,rlx,600
C,1,6,0.3,1030,563522,0.029,rlx,600
C,1,3,0.1,220,3410309099,499.922,rlx,600
C,1,4,0.4,220,1574882734,261.482,rlx,600
C,1,7,0.8,1030,23923,0.008,rlx,600
C,1,5,0.4,1030,19532,0.001,rlx,600
C,1,2,0.6,200,209296,0.027,rlx,600
C,1,1,0.5,200,55930,0.006,rlx,600
C,1,4,0.1,0,0,0,rlx,600
C,1,3,0.3,220,86430104,11.861,rlx,600
C,1,2,0.1,210,81454228,5.555,rlx,600
C,1,4,0.9,190,128378,0.164,rlx,600
C,1,7,0.1,1040,44113316,2.266,rlx,600
C,1,6,0.6,1030,35649,0.005,rlx,600
C,1,8,0.5,1030,23215811,1.752,rlx,600
C,1,7,0.6,1040,466397,0.036,rlx,600
C,1,7,0.4,1030,4146959,0.249,rlx,600
C,1,1,0.1,210,3500413,0.233,rlx,600
C,1,1,0.7,190,5648,0.003,rlx,600
C,1,6,0.3,1030,590119,0.028,rlx,600
C,1,7,0.4,1040,3820735,0.245,rlx,600
C,1,1,0.7,190,5877,0.001,rlx,600
C,1,7,0.3,1040,9646277,0.598,rlx,600
C,1,5,0.9,1016,58,0,rlx,600
C,1,3,0.1,220,3225142094,436.784,rlx,600
C,1,4,0.7,210,5965710,1.035,rlx,600
C,1,1,0.2,206,342597,0.027,rlx,600
C,1,7,0.2,1040,21604332,1.223,rlx,600
C,1,3,0.4,220,33000157,4.79,rlx,600
C,1,3,0.9,190,17534,0.035,rlx,600
C,1,2,0.3,210,7444415,0.698,rlx,600
C,1,4,0.5,220,251774868,45.503,rlx,600
C,1,4,0.1,0,0,0,rlx,600
C,1,2,0.5,210,532259,0.062,rlx,600
C,1,8,0.2,1040,338791450,26.455,rlx,600
C,1,2,0.4,220,1454598,0.18,rlx,600
C,1,2,0.2,220,19755383,2.026,rlx,600
C,1,7,0.3,1040,9669913,0.588,rlx,600
C,1,8,0.2,1040,341849572,28.976,rlx,600
C,1,3,0.4,210,27422366,3.652,rlx,600
C,1,2,0.1,220,52286766,6.258,rlx,600
C,1,7,0.5,1030,1564111,0.106,rlx,600
C,1,5,0.5,1030,7460,0,rlx,600
C,1,2,0.1,220,61007465,6.612,rlx,600
C,1,7,0.7,1030,119999,0.018,rlx,600
C,1,2,0.1,210,63135321,5.231,rlx,600
C,1,6,0.4,1030,263391,0.019,rlx,600
C,1,8,0.9,1030,21632,0.045,rlx,600
C,1,3,0.7,210,528156,0.111,rlx,600
C,1,1,0.4,200,99011,0.014,rlx,600
C,1,5,0.8,1030,258,0,rlx,600
C,1,2,0.7,200,58452,0.012,rlx,600
C,1,6,0.1,1030,2379875,0.097,rlx,600
C,1,6,0.2,1030,1225565,0.054,rlx,600
C,1,1,0.6,200,16784,0.004,rlx,600
C,1,6,0.9,1028,286,0.001,rlx,600
C,1,7,0.1,1040,40211973,2.211,rlx,600
C,1,3,0.3,220,186482863,28.43,rlx,600
C,1,2,0.4,210,1687873,0.206,rlx,600
C,1,2,0.1,220,69505731,5.4,rlx,600
C,1,6,0.4,1030,258481,0.015,rlx,600
C,1,7,0.7,1030,118491,0.016,rlx,600
C,1,7,0.8,1030,22990,0.012,rlx,600
C,1,1,0.2,220,1247189,0.106,rlx,600
C,1,3,0.8,200,122388,0.061,rlx,600
C,1,8,0.1,1040,692168383,58.87,rlx,600
C,1,1,0.8,188,1867,0.001,rlx,600
C,1,7,0.1,1040,42840172,2.31,rlx,600
C,1,1,0.6,200,13490,0.002,rlx,600
C,1,6,0.7,1030,9132,0.001,rlx,600
C,1,6,0.3,1030,560787,0.031,rlx,600
C,1,7,0.7,1030,121373,0.015,rlx,600
C,1,8,0.5,1040,22080696,1.838,rlx,600
C,1,4,0.7,210,6876228,1.247,rlx,600
C,1,4,0.6,210,44627766,7.069,rlx,600
C,1,5,0.2,1030,79175,0.004,rlx,600
C,1,1,0.7,200,6149,0.002,rlx,600
C,1,6,0.6,1030,31237,0.005,rlx,600
C,1,8,0.1,1040,671106455,57.93,rlx,600
C,1,3,0.8,200,130122,0.057,rlx,600
C,1,6,0.9,1030,287,0.001,rlx,600
C,1,2,0.7,199,57994,0.015,rlx,600
C,1,7,0.2,1030,21586641,1.2,rlx,600
C,1,2,0.3,217,4991289,0.574,rlx,600
C,1,3,0.3,220,160491601,21.789,rlx,600
C,1,1,0.4,210,87091,0.01,rlx,600
C,1,7,0.3,1040,9782119,0.585,rlx,600
C,1,5,0.5,1030,7848,0,rlx,600
C,1,7,0.1,1040,40366231,2.269,rlx,600
C,1,6,0.5,1030,101832,0.007,rlx,600
C,1,6,0.1,1040,2526087,0.098,rlx,600
C,1,2,0.8,195,16848,0.011,rlx,600
C,1,2,0.6,209,179706,0.026,rlx,600
C,1,8,0.6,1030,6778262,0.565,rlx,600
C,1,7,0.9,1030,2551,0.008,rlx,600
C,1,2,0.6,200,193764,0.024,rlx,600
C,1,7,0.1,1040,41701501,2.332,rlx,600
C,10,8,0.9,2163,163,8.78811e-4,CFS,600
C,10,8,0.1,0,0,0,CFS,600
C,10,1,0.1,1790,9577653,10.2456,CFS,600
C,10,4,0.4,0,0,0,CFS,600
C,10,5,0.1,8476,1230,0.00205207,CFS,600
C,10,6,0.9,1475,15,2.6989e-4,CFS,600
C,10,1,0.5,778,500,9.99928e-4,CFS,600
C,10,5,0.1,7776,3513,0.00381804,CFS,600
C,10,6,0.5,3709,604,0.00104499,CFS,600
C,10,8,0.8,2667,724,0.00559998,CFS,600
C,10,2,0.2,1760,176729583,294.695,CFS,600
C,10,6,0.9,1407,31,3.55005e-4,CFS,600
C,10,3,0.4,1412,5912139,22.6678,CFS,600
C,10,8,0.7,3256,6765,0.0239739,CFS,600
C,10,5,0.9,1267,19,2.95877e-4,CFS,600
C,10,5,0.7,2078,32,1.09911e-4,CFS,600
C,10,7,0.8,2382,178,5.56946e-4,CFS,600
C,10,5,0.8,1760,22,1.87874e-4,CFS,600
C,10,5,0.3,4566,277,7.1311e-4,CFS,600
C,10,6,0.6,2968,227,3.93867e-4,CFS,600
C,10,8,0.7,3370,7201,0.022336,CFS,600
C,10,4,0.2,0,0,0,CFS,600
C,10,7,0.1,0,0,0,CFS,600
C,10,5,0.3,4280,394,5.35965e-4,CFS,600
C,10,5,0.8,1656,33,2.79188e-4,CFS,600
C,10,6,0.5,3695,770,0.00115895,CFS,600
C,10,1,0.9,347,16,3.16858e-4,CFS,600
C,10,3,0.5,1055,493793,1.5937,CFS,600
C,10,7,0.9,1808,41,4.47035e-4,CFS,600
C,10,7,0.8,2434,187,7.50065e-4,CFS,600
C,10,4,0.5,1268,25626084,144.914,CFS,600
C,10,6,0.1,10310,34789565,38.3184,CFS,600
C,10,5,0.8,1811,23,2.57969e-4,CFS,600
C,10,3,0.9,443,199,0.00124288,CFS,600
C,10,5,0.9,1314,10,2.31028e-4,CFS,600
C,10,6,0.3,5708,6172,0.0106959,CFS,600
C,10,8,0.6,4026,40770,0.154108,CFS,600
C,10,6,0.9,1642,17,6.02961e-4,CFS,600
C,10,5,0.6,2495,67,5.09977e-4,CFS,600
C,10,4,0.4,0,0,0,CFS,600
C,10,4,0.6,1025,1008912,5.45985,CFS,600
C,10,8,0.9,2163,153,0.00143385,CFS,600
C,10,2,0.8,545,209,7.99894e-4,CFS,600
C,10,4,0.8,635,6726,0.0493469,CFS,600
C,10,3,0.7,720,7627,0.023787,CFS,600
C,10,7,0.2,10144,41991219,119.038,CFS,600
C,10,4,0.7,826,72169,0.486149,CFS,600
C,10,3,0.9,456,202,0.00133085,CFS,600
C,10,3,0.9,455,216,0.00182509,CFS,600
C,10,2,0.3,1534,1015351,2.45435,CFS,600
C,10,6,0.8,2048,56,5.00917e-4,CFS,600
C,10,7,0.2,9764,54988139,155.08,CFS,600
C,10,8,0.4,6481,6616370,26.3309,CFS,600
C,10,1,0.7,541,108,2.44856e-4,CFS,600
C,10,8,0.6,4123,33675,0.137905,CFS,600
C,10,3,0.7,768,6608,0.0207272,CFS,600
C,10,7,0.1,0,0,0,CFS,600
C,10,1,0.3,1211,5602,0.0117681,CFS,600
C,10,8,0.1,10380,164183822,576.115,CFS,600
C,10,6,0.1,10324,31975113,37.1875,CFS,600
C,10,3,0.7,726,7043,0.021327,CFS,600
C,10,8,0.3,0,0,0,CFS,600
C,10,1,0.4,939,1279,0.00366306,CFS,600
C,10,3,0.8,562,728,0.00514197,CFS,600
C,10,7,0.5,4585,9904,0.02508,CFS,600
C,10,2,0.1,0,0,0,CFS,600
C,10,7,0.9,1703,51,3.34024e-4,CFS,600
C,10,2,0.7,656,608,0.00206804,CFS,600
C,10,4,0.2,0,0,0,CFS,600
C,10,4,0.1,0,0,0,CFS,600
C,10,2,0.2,1769,147528112,261.881,CFS,600
C,10,8,0.4,6542,6681615,25.8514,CFS,600
C,10,5,0.9,1298,11,2.55108e-4,CFS,600
C,10,6,0.6,3072,177,5.17845e-4,CFS,600
C,10,7,0.4,5485,76100,0.18983,CFS,600
C,10,1,0.5,762,607,0.00132298,CFS,600
C,10,8,0.8,2716,867,0.00535703,CFS,600
C,10,1,0.8,496,60,3.77178e-4,CFS,600
C,10,5,0.4,3350,240,2.51055e-4,CFS,600
C,10,7,0.8,2326,164,4.91142e-4,CFS,600
C,10,1,0.4,988,1628,0.00325012,CFS,600
C,10,6,0.2,7652,67627,0.112617,CFS,600
C,10,2,0.3,1562,618340,1.67425,CFS,600
C,10,8,0.2,0,0,0,CFS,600
C,10,5,0.9,1215,12,2.36034e-4,CFS,600
C,10,4,0.2,0,0,0,CFS,600
C,10,1,0.2,1570,116276,0.194608,CFS,600
C,10,3,0.9,453,211,0.0010941,CFS,600
C,10,7,0.6,3449,2726,0.00731516,CFS,600
C,10,7,0.7,3330,428,0.00210094,CFS,600
C,10,8,0.4,6459,8531176,30.9802,CFS,600
C,10,2,0.9,411,34,4.66108e-4,CFS,600
C,10,5,0.2,6262,379,5.86033e-4,CFS,600
C,10,1,0.8,431,67,3.48091e-4,CFS,600
C,10,2,0.3,1487,1287770,3.00086,CFS,600
C,10,1,0.1,1800,3077605,3.2655,CFS,600
C,10,3,0.9,433,182,0.0013411,CFS,600
C,10,4,0.3,0,0,0,CFS,600
C,10,6,0.9,1569,19,0.00102687,CFS,600
C,10,8,0.4,6447,7750121,29.7794,CFS,600
C,10,7,0.4,5608,75543,0.187115,CFS,600
C,10,1,0.9,337,33,3.49998e-4,CFS,600
C,10,5,0.4,3491,245,3.99113e-4,CFS,600
C,10,7,0.7,3038,511,0.00193501,CFS,600
C,10,5,0.9,1249,13,2.41041e-4,CFS,600
C,10,1,0.8,418,60,1.67131e-4,CFS,600
C,10,1,0.2,1538,126547,0.183712,CFS,600
C,10,7,0.6,3585,2514,0.00668311,CFS,600
C,10,5,0.9,1267,10,3.66926e-4,CFS,600
C,10,5,0.8,1550,13,3.19004e-4,CFS,600
C,10,6,0.6,3034,191,5.20945e-4,CFS,600
C,10,5,0.6,2221,76,5.15938e-4,CFS,600
C,10,3,0.5,1092,362787,1.28223,CFS,600
C,10,1,0.3,1291,4249,0.00753212,CFS,600
C,10,3,0.9,437,225,0.00105095,CFS,600
C,10,2,0.7,692,622,0.0027101,CFS,600
C,10,6,0.5,3837,527,8.15868e-4,CFS,600
C,10,7,0.2,9659,57763439,166.028,CFS,600
C,10,5,0.2,5574,1423,0.00208592,CFS,600
C,10,6,0.2,7404,105704,0.166241,CFS,600
C,10,6,0.6,3116,228,3.65973e-4,CFS,600
C,10,4,0.7,824,69432,0.479702,CFS,600
C,10,1,0.1,1808,1483878,1.79573,CFS,600
C,10,3,0.5,1139,384432,1.32239,CFS,600
C,10,7,0.5,4568,8596,0.0231171,CFS,600
C,10,7,0.2,9986,46476864,129.559,CFS,600
C,10,2,0.4,1128,85592,0.197176,CFS,600
C,10,8,0.5,5009,372108,1.38146,CFS,600
C,10,8,0.5,5080,454832,1.61094,CFS,600
C,10,6,0.5,3424,630,0.00110078,CFS,600
C,10,1,0.7,500,123,4.90904e-4,CFS,600
C,10,8,0.7,3420,5185,0.020632,CFS,600
C,10,6,0.7,2318,113,4.66824e-4,CFS,600
C,10,4,0.8,662,7638,0.0496268,CFS,600
C,10,5,0.6,2432,78,1.35183e-4,CFS,600
C,10,2,0.5,965,11541,0.02491,CFS,600
C,10,5,0.6,2428,55,1.13964e-4,CFS,600
C,10,3,0.8,587,792,0.00653219,CFS,600
C,10,3,0.8,572,577,0.00621819,CFS,600
C,10,3,0.3,0,0,0,CFS,600
C,10,8,0.4,6520,7941980,30.2825,CFS,600
C,10,5,0.1,8225,2695,0.00337315,CFS,600
C,10,8,0.8,2567,713,0.00619221,CFS,600
C,10,8,0.4,6348,7045463,27.3988,CFS,600
C,10,2,0.2,1760,166843922,290.799,CFS,600
C,10,3,0.2,0,0,0,CFS,600
C,10,8,0.6,4106,34270,0.141956,CFS,600
C,10,4,0.8,659,7376,0.0491121,CFS,600
C,10,1,0.3,1283,6416,0.011281,CFS,600
C,10,6,0.8,1914,73,3.53098e-4,CFS,600
C,10,2,0.3,1660,785889,1.95331,CFS,600
C,10,8,0.3,0,0,0,CFS,600
C,10,5,0.5,2839,84,3.86953e-4,CFS,600
C,10,6,0.7,2341,100,3.88861e-4,CFS,600
C,10,1,0.8,448,52,3.86953e-4,CFS,600
C,10,5,0.6,2649,68,5.33104e-4,CFS,600
C,10,5,0.1,8264,3716,0.00574589,CFS,600
C,10,3,0.9,462,190,0.00190306,CFS,600
C,10,1,0.8,423,31,3.42846e-4,CFS,600
C,10,2,0.4,1191,65950,0.163334,CFS,600
C,10,7,0.8,2286,188,7.05004e-4,CFS,600
C,10,8,0.9,2153,235,0.00111699,CFS,600
C,10,1,0.9,340,33,3.43084e-4,CFS,600
C,10,4,0.2,0,0,0,CFS,600
C,10,8,0.9,2031,208,0.00109386,CFS,600
C,10,1,0.1,1790,8463511,9.25771,CFS,600
C,10,6,0.4,4530,2322,0.00392699,CFS,600
C,10,2,0.7,693,472,0.00150609,CFS,600
C,10,1,0.3,1269,5642,0.0104389,CFS,600
C,10,8,0.5,5141,297601,1.14131,CFS,600
C,10,7,0.3,7694,558341,1.60276,CFS,600
C,10,7,0.9,1805,48,9.63926e-4,CFS,600
C,10,4,0.6,1030,1051551,5.47213,CFS,600
C,10,3,0.6,850,40379,0.149583,CFS,600
C,10,6,0.2,7452,57226,0.099365,CFS,600
C,10,1,0.3,1308,4585,0.00859904,CFS,600
C,10,5,0.2,6088,418,6.41108e-4,CFS,600
C,10,2,0.5,921,11204,0.0256279,CFS,600
C,10,5,0.2,5498,769,0.00123978,CFS,600
C,10,8,0.8,2602,769,0.00576711,CFS,600
C,10,7,0.2,10048,31171344,94.3178,CFS,600
C,10,4,0.9,494,754,0.00871992,CFS,600
C,10,1,0.6,595,311,6.31094e-4,CFS,600
C,10,7,0.8,2395,207,9.50098e-4,CFS,600
C,10,5,0.4,3238,214,4.06027e-4,CFS,600
C,10,8,0.2,0,0,0,CFS,600
C,10,6,0.5,3486,699,0.00112009,CFS,600
C,10,3,0.4,1426,7232092,26.1446,CFS,600
C,10,1,0.1,1800,9160761,10.3634,CFS,600
C,10,4,0.3,0,0,0,CFS,600
C,10,5,0.3,4088,445,6.54936e-4,CFS,600
C,10,4,0.1,0,0,0,CFS,600
C,10,5,0.5,2815,107,2.88963e-4,CFS,600
C,10,8,0.9,1917,251,0.0011251,CFS,600
C,10,3,0.2,0,0,0,CFS,600
C,10,2,0.6,789,2461,0.00640011,CFS,600
C,10,2,0.7,656,507,0.00274801,CFS,600
C,10,2,0.2,1757,138699334,243.619,CFS,600
C,10,3,0.6,997,29333,0.126573,CFS,600
C,10,1,0.5,760,554,0.00151515,CFS,600
C,10,1,0.5,787,641,0.00176215,CFS,600
C,10,4,0.7,796,68870,0.47568,CFS,600
C,10,3,0.1,0,0,0,CFS,600
C,10,4,0.2,0,0,0,CFS,600
C,10,1,0.9,308,28,4.61102e-4,CFS,600
C,10,1,0.2,1651,64829,0.114151,CFS,600
C,10,4,0.9,504,768,0.00675797,CFS,600
C,10,4,0.7,882,57999,0.428071,CFS,600
C,10,4,0.6,1049,1208142,6.18603,CFS,600
C,10,8,0.6,4152,37560,0.14417,CFS,600
C,10,5,0.7,2157,31,2.13861e-4,CFS,600
C,10,3,0.1,0,0,0,CFS,600
C,10,8,0.2,0,0,0,CFS,600
C,10,7,0.4,5493,58209,0.150157,CFS,600
C,10,1,0.2,1684,73386,0.115624,CFS,600
C,10,6,0.4,4594,1068,0.00260782,CFS,600
C,10,3,0.8,579,806,0.00606298,CFS,600
C,10,8,0.1,0,0,0,CFS,600
C,10,7,0.5,4479,7664,0.0236101,CFS,600
C,10,6,0.6,2804,198,4.20094e-4,CFS,600
C,10,2,0.1,0,0,0,CFS,600
C,10,5,0.3,4477,273,3.09944e-4,CFS,600
C,10,3,0.5,1121,421342,1.43987,CFS,600
C,10,2,0.3,1517,986236,2.46687,CFS,600
C,10,3,0.7,751,3253,0.0163779,CFS,600
C,10,8,0.6,4025,43445,0.157711,CFS,600
C,10,4,0.5,1271,25683296,146.646,CFS,600
C,10,1,0.5,774,677,0.00160718,CFS,600
C,10,4,0.5,1296,25468080,145.088,CFS,600
C,10,3,0.3,0,0,0,CFS,600
C,10,1,0.8,412,75,4.04835e-4,CFS,600
C,10,4,0.9,504,771,0.00930595,CFS,600
C,10,8,0.7,3323,7492,0.0242412,CFS,600
C,10,3,0.8,579,634,0.00511599,CFS,600
C,10,5,0.5,2995,63,2.88963e-4,CFS,600
C,10,6,0.7,2640,80,6.06775e-4,CFS,600
C,10,8,0.8,2545,716,0.00655603,CFS,600
C,10,1,0.6,633,220,6.1512e-4,CFS,600
C,10,8,0.7,3359,5836,0.021852,CFS,600
C,10,8,0.3,0,0,0,CFS,600
C,10,3,0.1,0,0,0,CFS,600
C,10,2,0.2,1759,257084118,456.013,CFS,600
C,10,1,0.9,370,22,3.15905e-4,CFS,600
C,10,4,0.7,914,61787,0.437233,CFS,600
C,10,3,0.2,0,0,0,CFS,600
C,10,7,0.1,0,0,0,CFS,600
C,10,2,0.8,495,210,7.70092e-4,CFS,600
C,10,8,0.9,2070,233,0.00151396,CFS,600
C,10,2,0.4,1262,74181,0.171509,CFS,600
C,10,6,0.8,2055,65,3.49998e-4,CFS,600
C,10,5,0.1,8230,2528,0.00460601,CFS,600
C,10,3,0.1,0,0,0,CFS,600
C,10,4,0.6,993,1145265,5.92121,CFS,600
C,10,5,0.5,2828,85,3.44992e-4,CFS,600
C,10,2,0.9,424,60,4.9305e-4,CFS,600
C,10,7,0.2,9805,55331774,152.447,CFS,600
C,10,5,0.1,8307,5286,0.00533819,CFS,600
C,10,3,0.8,543,894,0.00705004,CFS,600
C,10,6,0.1,10327,11350954,12.5903,CFS,600
C,10,3,0.5,1133,312539,1.17145,CFS,600
C,10,7,0.7,3007,676,0.00285196,CFS,600
C,10,1,0.7,541,107,4.67062e-4,CFS,600
C,10,8,0.6,4101,43166,0.158492,CFS,600
C,10,7,0.4,5539,75694,0.180275,CFS,600
C,10,1,0.4,944,1641,0.00347185,CFS,600
C,10,3,0.1,0,0,0,CFS,600
C,10,3,0.6,935,30613,0.13171,CFS,600
C,10,6,0.2,7520,72231,0.120002,CFS,600
C,10,8,0.8,2495,863,0.00668406,CFS,600
C,10,4,0.6,1015,1295978,6.49241,CFS,600
C,10,4,0.3,0,0,0,CFS,600
C,10,8,0.5,5145,369016,1.38968,CFS,600
C,10,2,0.6,763,2469,0.00654912,CFS,600
C,10,5,0.8,1507,14,2.30789e-4,CFS,600
C,10,6,0.3,5607,5851,0.0109501,CFS,600
C,10,6,0.4,4232,2593,0.00373292,CFS,600
C,10,3,0.4,1390,7215371,26.4427,CFS,600
C,10,6,0.5,3682,953,0.00155902,CFS,600
C,10,5,0.8,1672,18,2.36988e-4,CFS,600
C,10,1,0.2,1707,42567,0.0710621,CFS,600
C,10,2,0.2,1757,211261941,377.373,CFS,600
C,10,2,0.3,1571,1236128,2.96603,CFS,600
C,10,7,0.6,4141,1055,0.00464296,CFS,600
C,10,4,0.1,0,0,0,CFS,600
C,10,6,0.4,4528,1761,0.00270915,CFS,600
C,10,8,0.3,0,0,0,CFS,600
C,10,2,0.1,0,0,0,CFS,600
C,10,3,0.3,0,0,0,CFS,600
C,10,8,0.2,0,0,0,CFS,600
C,10,1,0.7,547,114,9.77039e-4,CFS,600
C,10,8,0.8,2664,650,0.00612497,CFS,600
C,10,8,0.4,6467,6210799,25.101,CFS,600
C,10,1,0.3,1230,12427,0.0185471,CFS,600
C,10,8,0.6,4329,30042,0.132359,CFS,600
C,10,8,0.7,3365,5952,0.0219769,CFS,600
C,10,7,0.9,1899,51,7.39098e-4,CFS,600
C,10,8,0.7,3326,6132,0.021055,CFS,600
C,10,8,0.5,5012,485865,1.6589,CFS,600
C,10,2,0.6,792,2776,0.00630403,CFS,600
C,10,5,0.4,3867,154,3.57866e-4,CFS,600
C,10,6,0.4,4331,2659,0.004354,CFS,600
C,10,3,0.6,938,34766,0.13711,CFS,600
C,10,6,0.5,3535,622,0.00111294,CFS,600
C,10,5,0.7,1968,26,2.58207e-4,CFS,600
C,10,5,0.1,8180,1098,0.001724,CFS,600
C,10,1,0.5,872,636,0.00107813,CFS,600
C,10,2,0.7,608,592,0.0025351,CFS,600
C,10,5,0.1,8614,801,0.00116706,CFS,600
C,10,5,0.1,8063,3927,0.00339508,CFS,600
C,10,4,0.1,0,0,0,CFS,600
C,10,8,0.8,2538,725,0.00568986,CFS,600
C,10,6,0.2,7639,56232,0.0988269,CFS,600
C,10,3,0.8,606,687,0.0060091,CFS,600
C,10,4,0.1,0,0,0,CFS,600
C,10,4,0.3,0,0,0,CFS,600
C,10,7,0.4,5405,67950,0.163043,CFS,600
C,10,3,0.6,919,34334,0.144172,CFS,600
C,10,2,0.1,1850,43586114,142.284,CFS,600
C,10,3,0.4,1514,5710508,22.1474,CFS,600
C,10,5,0.1,8214,1791,0.00299001,CFS,600
C,10,7,0.1,0,0,0,CFS,600
C,10,4,0.5,1291,25536914,146.85,CFS,600
C,10,8,0.1,0,0,0,CFS,600
C,10,6,0.9,1540,17,3.34024e-4,CFS,600
C,10,4,0.8,697,7090,0.048768,CFS,600
C,10,4,0.4,0,0,0,CFS,600
C,10,2,0.4,1259,57580,0.142415,CFS,600
C,10,5,0.3,4294,391,9.10044e-4,CFS,600
C,10,5,0.2,5920,597,7.25985e-4,CFS,600
C,10,7,0.4,5472,81461,0.190782,CFS,600
C,10,3,0.9,445,233,0.00142717,CFS,600
C,10,5,0.6,2336,60,2.95162e-4,CFS,600
C,10,6,0.2,7544,74339,0.126028,CFS,600
C,10,6,0.9,1488,21,9.23872e-4,CFS,600
C,10,8,0.3,0,0,0,CFS,600
C,10,5,0.6,2620,24,2.62976e-4,CFS,600
C,10,6,0.7,2469,116,2.6989e-4,CFS,600
C,10,2,0.9,398,53,3.61919e-4,CFS,600
C,10,4,0.3,0,0,0,CFS,600
C,10,5,0.3,4483,230,4.5085e-4,CFS,600
C,10,6,0.6,2863,234,5.53131e-4,CFS,600
C,10,2,0.9,388,65,5.81026e-4,CFS,600
C,10,6,0.7,2491,118,6.48975e-4,CFS,600
C,10,4,0.1,0,0,0,CFS,600
C,10,6,0.7,2202,138,4.11034e-4,CFS,600
C,10,4,0.8,665,5585,0.0466149,CFS,600
C,10,1,0.4,998,1733,0.00358582,CFS,600
C,10,6,0.8,2013,42,4.60863e-4,CFS,600
C,10,3,0.9,481,214,0.00108409,CFS,600
C,10,8,0.3,0,0,0,CFS,600
C,10,7,0.7,2862,609,0.00167704,CFS,600
